SCBLU05S - Juízo Substituto da 5ª VF de Blumenau;2;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;15;20
SCBLUCEMA - CENTRAL DE MANDADOS - BLUMENAU;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;3
SCBLUCEJUA - JUÍZO A DO CEJUSCON DE BLUMENAU;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20
Total 05 - BLUMENAU 12/2017 e-ProcV2;689;11;105;2;0;15;388;113;180;0;1;0;37;40;3;0;0;16;3216;5434
06 - LAGES
SCLAG01F - Juízo Federal da 1ª VF de Lages;55;2;10;0;2;4;11;7;8;0;0;0;0;1;1;0;0;5;312;425
SCLAG01S - Juízo Substituto da 1ª VF de Lages;55;1;14;0;0;4;8;9;10;0;0;0;1;3;5;0;0;12;281;418
SCLAG02F - Juízo Federal da 2ª VF de Lages;6;1;21;0;0;1;4;1;8;0;0;0;0;0;42;0;0;42;65;280
SCLAG02S - Juízo Substituto da 2ª VF de Lages;12;2;30;0;0;1;2;0;6;0;0;0;0;0;48;0;0;48;69;253
SCLAGCEMA - CENTRAL DE MANDADOS - LAGES;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
SCLAGCEJUA - JUÍZO A DO CEJUSCON DE LAGES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;110
Total 06 - LAGES 12/2017 e-ProcV2;128;6;75;0;2;10;25;17;33;0;0;0;1;4;96;0;0;107;837;1486
07 - TUBARÃO
SCTUB01F - Juízo Federal da 1ª VF de Tubarão;44;2;22;5;2;1;19;8;36;0;0;0;0;0;6;0;0;59;517;818
SCTUB01S - Juízo Substituto da 1ª VF de Tubarão;48;1;24;3;1;2;99;7;41;0;0;0;0;0;10;0;0;66;430;680
SCTUB02F - Juízo Federal da 2ª VF de Tubarão;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
SCTUB02S - Juízo Substituto da 2ª VF de Tubarão;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
SCTUBCEMA - CENTRAL DE MANDADOS - TUBARÃO;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3
SCTUBCEJUA - JUÍZO A DO CEJUSCON DE TUBARÃO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;78
Total 07 - TUBARÃO 12/2017 e-ProcV2;93;3;46;8;3;3;118;15;77;0;0;0;0;0;16;0;0;125;1027;1581
08 - ITAJAÍ
SCITA01F - Juízo Federal da 1ª VF de Itajaí;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;24;38
SCITA01S - Juízo Substituto da 1ª VF de Itajaí;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;49
SCITA02F - Juízo Federal da 2ª VF de Itajaí;134;7;18;0;0;15;90;11;62;0;0;0;6;2;1;0;0;18;741;1083
SCITA02S - Juízo Substituto da 2ª VF de Itajaí;131;6;34;0;0;7;88;8;59;0;0;0;0;3;1;0;0;25;740;1088
SCITA03F - Juízo Federal da 3ª VF de Itajaí;133;7;33;0;0;9;16;10;45;0;0;1;1;2;0;0;0;20;585;938
SCITA03S - Juízo Substituto da 3ª VF de Itajaí;122;13;37;2;0;4;19;7;34;0;0;0;2;1;1;0;0;24;701;1014
SCITACEMA - CENTRAL DE MANDADOS - ITAJAÍ;8;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;15;15
SCITA04S - Juízo Substituto da 4ª VF de Itajaí;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SCITACEJUA - JUÍZO A DO CEJUSCON DE ITAJAÍ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;86
Total 08 - ITAJAÍ 12/2017 e-ProcV2;530;33;123;2;0;38;213;37;203;0;0;1;9;8;3;0;0;87;2900;4311
09 - JARAGUÁ DO SUL
SCJAR01F - Juízo Federal da 1ª VF de Jaraguá do Sul;34;0;13;1;0;1;19;4;29;0;0;0;1;8;5;0;0;13;376;521
SCJAR01S - Juízo Substituto da 1ª VF de Jaraguá do Sul;47;0;5;1;0;0;19;7;22;0;0;0;2;12;9;0;0;14;377;499
SCJAR02F - Juízo Federal da 2ª VF de Jaraguá do Sul;28;0;1;0;0;0;8;6;17;0;0;0;0;0;0;0;0;0;124;194
SCJAR02S - Juízo Substituto da 2ª VF de Jaraguá do Sul;11;0;3;0;0;0;6;3;10;0;0;0;0;0;0;0;0;0;117;176
Total 09 - JARAGUÁ DO SUL 12/2017 e-ProcV2;120;0;22;2;0;1;52;20;78;0;0;0;3;20;14;0;0;27;994;1390
10 - SÃO MIGUEL DO OESTE
SCSMO01F - Juízo Federal da 1ª VF de São Miguel do Oeste;68;0;10;1;0;57;28;5;25;0;0;0;2;1;1;0;0;3;194;428
SCSMO01S - Juízo Substituto da 1ª VF de São Miguel do Oeste;47;0;14;0;0;39;19;12;17;0;0;0;1;1;0;0;0;1;227;460
SCSMOUI01F - Juízo Federal da 1ª Unidade de Apoio Itinerante em  São Miguel do Oeste;1;28;0;0;0;0;0;0;0;0;0;0;1;3;2;0;0;9;142;158
SCSMOUI01S - Juízo Substituto da 1ª Unidade de Apoio Itinerante em  São Miguel do Oeste;0;23;0;0;0;0;1;0;1;0;0;0;0;6;0;0;0;7;132;149
SCSMOUI02F - Juízo Federal da 2ª Unidade de Apoio Itinerante em  São Miguel do Oeste;0;30;0;0;0;0;1;0;1;0;0;0;0;3;7;0;0;8;143;168
SCSMOUI02S - Juízo Substituto da 2ª Unidade de Apoio Itinerante em  São Miguel do Oeste;0;20;1;0;0;3;7;0;2;0;0;0;0;2;1;0;0;5;148;170
Total 10 - SÃO MIGUEL DO OESTE 12/2017 e-ProcV2;116;101;25;1;0;99;56;17;46;0;0;0;4;16;11;0;0;33;986;1533
11 - CAÇADOR
SCCAC01F - Juízo Federal da 1ª VF de Caçador;31;2;12;0;5;2;16;4;5;0;0;0;0;0;0;0;0;1;684;901
SCCAC01S - Juízo Substituto da 1ª VF de Caçador;29;2;13;0;2;2;24;5;6;0;1;0;0;0;0;0;0;0;665;864
Total 11 - CAÇADOR 12/2017 e-ProcV2;60;4;25;0;7;4;40;9;11;0;1;0;0;0;0;0;0;1;1349;1765
12 - CONCÓRDIA
SCCON01F - Juízo Federal da 1ª VF de Concórdia;12;2;7;2;0;1;14;4;7;0;0;0;0;0;0;0;0;1;204;276
SCCON01S - Juízo Substituto da 1ª VF de Concórdia;21;2;3;0;0;1;10;1;4;0;0;0;0;0;0;0;0;0;233;324
Total 12 - CONCÓRDIA 12/2017 e-ProcV2;33;4;10;2;0;2;24;5;11;0;0;0;0;0;0;0;0;1;437;600
13 - RIO DO SUL
SCRSL01F - Juízo Federal da 1ª VF de Rio do Sul;34;0;16;1;0;1;21;10;22;0;0;0;1;6;1;0;0;2;637;868
SCRSL01S - Juízo Substituto da 1ª VF de Rio do Sul;27;0;19;1;0;3;21;7;25;0;0;0;1;4;0;0;0;3;604;767
Total 13 - RIO DO SUL 12/2017 e-ProcV2;61;0;35;2;0;4;42;17;47;0;0;0;2;10;1;0;0;5;1241;1635
14 - MAFRA
SCMFA01F - Juízo Federal da 1ª VF de Mafra;20;0;12;0;1;0;12;5;12;0;0;0;0;0;0;0;0;0;524;640
SCMFA01S - Juízo Substituto da 1ª VF de Mafra;35;0;9;0;0;1;14;0;3;0;0;0;0;0;0;0;0;0;547;642
RSPFUCEJUA - JUÍZO A DO CEJUSCON de Apoio Itinerante em  São Miguel do Oeste;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;32;32
Total 14 - MAFRA 12/2017 e-ProcV2;55;0;21;0;1;1;27;5;15;0;0;0;0;0;0;0;0;0;1103;1314
15 - BRUSQUE
SCBQE01F - Juízo Federal da 1ª VF de Brusque;30;1;428;0;0;1;39;4;8;0;0;0;0;0;0;0;0;1;759;862
SCBQE01S - Juízo Substituto da 1ª VF de Brusque;37;2;392;0;0;1;39;7;6;0;0;0;0;0;0;0;0;4;736;844
Total 15 - BRUSQUE 12/2017 e-ProcV2;67;3;820;0;0;2;78;11;14;0;0;0;0;0;0;0;0;5;1495;1706
16 - LAGUNA
SCLGA01F - Juízo Federal da 1ª VF de Laguna;28;3;7;7;0;0;12;4;16;0;0;0;0;0;0;0;0;0;279;396
SCLGA01S - Juízo Substituto da 1ª VF de Laguna;31;5;10;3;0;2;12;12;12;0;0;0;0;0;0;0;0;0;298;438
Total 16 - LAGUNA 12/2017 e-ProcV2;59;8;17;10;0;2;24;16;28;0;0;0;0;0;0;0;0;0;577;834
Total 12/2017 e-ProcV2;4144;442;1978;118;21;442;2249;728;1848;0;5;6;216;613;307;0;0;849;36565;53658
01/2018
00 - FLORIANÓPOLIS
SCFLP01F - Juízo Federal da 1ª VF de Florianópolis;0;0;50;8;0;11;4;2;2;0;0;0;0;0;0;0;0;2;2;71
SCFLP01S - Juízo Substituto da 1ª VF de Florianópolis;0;0;63;12;1;23;2;5;3;0;0;0;0;0;0;0;0;1;13;75
SCFLP02F - Juízo Federal da 2ª VF de Florianópolis;49;9;71;2;0;5;73;12;59;0;0;0;4;8;22;0;0;46;918;1280
