SCBQE01F - Juízo Federal da 1ª VF de Brusque;91;140;86;46;14;577
SCBQE01S - Juízo Substituto da 1ª VF de Brusque;82;128;83;38;5;526
Total 15 - BRUSQUE 02/2018 e-ProcV2;173;268;169;84;19;1103
16 - LAGUNA
SCLGA01F - Juízo Federal da 1ª VF de Laguna;63;119;135;24;55;810
SCLGA01S - Juízo Substituto da 1ª VF de Laguna;70;82;124;21;45;772
Total 16 - LAGUNA 02/2018 e-ProcV2;133;201;259;45;100;1582
19 - VIDEIRA - CAÇADOR
SCCACUI01F - Juízo Federal da 1ª Unidade de Apoio Itinerante em Caçador;0;9;17;0;26;147
SCCACUI01S - Juízo Substituto da 1ª Unidade de Apoio Itinerante em Caçador;0;9;11;0;19;139
SCCACUI02F - Juízo Federal da 2ª Unidade de Apoio Itinerante em Caçador;0;7;17;11;5;142
SCCACUI02S - Juízo Substituto da 2ª Unidade de Apoio Itinerante em Caçador;0;12;15;0;7;127
Total 19 - VIDEIRA - CAÇADOR 02/2018 e-ProcV2;0;37;60;11;57;555
Total 02/2018 e-ProcV2;5460;6520;5573;1819;4890;51160
03/2018
00 - FLORIANÓPOLIS
SCFLP02F - Juízo Federal da 2ª VF de Florianópolis;22;16;11;21;55;271
SCFLP02S - Juízo Substituto da 2ª VF de Florianópolis;24;17;13;55;53;271
SCFLP03F - Juízo Federal da 3ª VF de Florianópolis;10;34;13;80;20;261
SCFLP03S - Juízo Substituto da 3ª VF de Florianópolis;19;22;8;40;23;272
SCFLP04F - Juízo Federal da 4ª VF de Florianópolis;19;18;13;26;32;346
SCFLP04S - Juízo Substituto da 4ª VF de Florianópolis;19;19;8;34;37;357
SCFLP08F - Juízo Federal da 8ª VF de Florianópolis;118;150;118;15;70;660
SCFLP08S - Juízo Substituto da 8ª VF de Florianópolis;125;155;123;11;61;686
SCFLPCEMA - CENTRAL DE MANDADOS - FLORIANÓPOLIS;1;0;0;0;0;2
SCFLP05F - Juízo Federal da 5ª VF de Florianópolis;126;143;88;112;167;892
SCFLP05S - Juízo Substituto da 5ª VF de Florianópolis;116;151;101;98;113;837
SCFLPTR01A - Gab. Juiz Federal JULIO GUILHERME BEREZOSKI SCHATTSCHNEIDER (SC-1A);0;1;0;0;0;0
SCFLPTR01B - Gab. Juiz Federal EDVALDO MENDES DA SILVA (SC-1B);1;0;0;1;0;1
SCFLPCEJUA - JUÍZO A DO CEJUSCON DE FLORIANÓPOLIS;1;0;0;0;0;509
Total 00 - FLORIANÓPOLIS 03/2018 e-ProcV2;601;726;496;493;631;5365
01 - JOINVILLE
SCJOI04F - Juízo Federal da 4ª VF de Joinville;220;172;166;56;213;2196
SCJOI04S - Juízo Substituto da 4ª VF de Joinville;205;197;208;77;111;2289
SCJOI03F - Juízo Federal da 3ª VF de Joinville;222;191;168;59;26;1487
SCJOI03S - Juízo Substituto da 3ª VF de Joinville;222;220;145;44;31;1526
SCJOICEMA - CENTRAL DE MANDADOS - JOINVILLE;1;0;0;0;0;1
SCJOI06F - Juízo Federal da 6ª VF de Joinville;0;0;0;0;0;1
SCJOI06S - Juízo Substituto da 6ª VF de Joinville;0;1;0;1;0;1
Total 01 - JOINVILLE 03/2018 e-ProcV2;870;781;687;237;381;7501
02 - CHAPECÓ
SCCHA01F - Juízo Federal da 1ª VF de Chapecó;2;12;3;11;9;113
SCCHA01S - Juízo Substituto da 1ª VF de Chapecó;8;18;2;10;16;121
SCCHA02F - Juízo Federal da 2ª VF de Chapecó;8;22;7;24;20;149
SCCHA02S - Juízo Substituto da 2ª VF de Chapecó;10;15;9;21;5;129
SCCHA03F - Juízo Federal da 3ª VF de Chapecó;209;168;146;6;98;1049
SCCHA03S - Juízo Substituto da 3ª VF de Chapecó;210;160;159;9;92;1057
SCCHACEMA - CENTRAL DE MANDADOS - CHAPECÓ;31;25;0;0;0;13
SCCHACEJUA - JUÍZO A DO CEJUSCON DE CHAPECÓ;0;0;65;0;0;115
Total 02 - CHAPECÓ 03/2018 e-ProcV2;478;420;391;81;240;2746
03 - JOAÇABA
SCJOA01F - Juízo Federal da 1ª VF de Joaçaba;106;82;84;64;42;1093
SCJOA01S - Juízo Substituto da 1ª VF de Joaçaba;115;78;124;82;72;1110
Total 03 - JOAÇABA 03/2018 e-ProcV2;221;160;208;146;114;2203
04 - CRICIÚMA
SCCRI02F - Juízo Federal da 2ª VF de Criciúma;123;100;134;1;103;737
SCCRI02S - Juízo Substituto da 2ª VF de Criciúma;126;114;138;6;110;736
SCCRI03F - Juízo Federal da 3ª VF de Criciúma;146;134;138;8;54;753
SCCRI03S - Juízo Substituto da 3ª VF de Criciúma;149;123;124;4;73;749
SCCRICEMA - CENTRAL DE MANDADOS - CRICIÚMA;6;13;0;0;0;1
SCCRI04F - Juízo Federal da 4ª VF de Criciúma;35;25;7;36;25;447
SCCRI04S - Juízo Substituto da 4ª VF de Criciúma;33;22;10;34;25;467
Total 04 - CRICIÚMA 03/2018 e-ProcV2;618;531;551;89;390;3890
05 - BLUMENAU
SCBLU01F - Juízo Federal da 1ª VF de Blumenau;28;56;16;53;42;335
SCBLU01S - Juízo Substituto da 1ª VF de Blumenau;36;34;29;84;14;414
SCBLU03F - Juízo Federal da 3ª VF de Blumenau;151;174;117;0;76;1094
SCBLU03S - Juízo Substituto da 3ª VF de Blumenau;157;147;124;5;114;1178
SCBLU02F - Juízo Federal da 2ª VF de Blumenau;31;28;42;54;50;449
SCBLU02S - Juízo Substituto da 2ª VF de Blumenau;33;30;21;50;56;440
SCBLU04F - Juízo Federal da 4ª VF de Blumenau;158;133;148;1;24;981
SCBLU04S - Juízo Substituto da 4ª VF de Blumenau;157;146;125;0;23;992
SCBLUCEJUA - JUÍZO A DO CEJUSCON DE BLUMENAU;0;1;0;0;0;0
Total 05 - BLUMENAU 03/2018 e-ProcV2;751;749;622;247;399;5883
06 - LAGES
SCLAG01F - Juízo Federal da 1ª VF de Lages;6;8;3;2;2;91
SCLAG01S - Juízo Substituto da 1ª VF de Lages;1;8;2;2;7;80
SCLAG02F - Juízo Federal da 2ª VF de Lages;227;240;268;30;198;2077
SCLAG02S - Juízo Substituto da 2ª VF de Lages;230;237;262;45;202;2098
SCLAGCEMA - CENTRAL DE MANDADOS - LAGES;61;28;0;0;0;52
SCLAGCEJUA - JUÍZO A DO CEJUSCON DE LAGES;0;0;0;0;0;132
Total 06 - LAGES 03/2018 e-ProcV2;525;521;535;79;409;4530
07 - TUBARÃO
SCTUB02F - Juízo Federal da 2ª VF de Tubarão;274;172;168;11;117;1539
SCTUB02S - Juízo Substituto da 2ª VF de Tubarão;280;202;165;12;126;1595
Total 07 - TUBARÃO 03/2018 e-ProcV2;554;374;333;23;243;3134
08 - ITAJAÍ
SCITA02F - Juízo Federal da 2ª VF de Itajaí;24;8;19;10;19;230
SCITA02S - Juízo Substituto da 2ª VF de Itajaí;28;18;13;7;30;217
SCITA03F - Juízo Federal da 3ª VF de Itajaí;25;18;17;2;4;166
SCITA03S - Juízo Substituto da 3ª VF de Itajaí;14;15;11;6;20;171
SCITACEMA - CENTRAL DE MANDADOS - ITAJAÍ;0;1;0;0;0;7
SCITA04F - Juízo Federal da 4ª VF de Itajaí;303;254;432;39;77;2099
SCITA04S - Juízo Substituto da 4ª VF de Itajaí;305;247;328;39;106;2068
Total 08 - ITAJAÍ 03/2018 e-ProcV2;699;561;820;103;256;4958
09 - JARAGUÁ DO SUL
SCJAR01F - Juízo Federal da 1ª VF de Jaraguá do Sul;12;20;12;19;14;258
SCJAR01S - Juízo Substituto da 1ª VF de Jaraguá do Sul;14;17;22;20;25;248
SCJAR02F - Juízo Federal da 2ª VF de Jaraguá do Sul;157;231;207;0;45;980
SCJAR02S - Juízo Substituto da 2ª VF de Jaraguá do Sul;155;232;163;0;62;1037
SCJARCEMA - CENTRAL DE MANDADOS - JARAGUÁ DO SUL;0;1;0;0;0;0
Total 09 - JARAGUÁ DO SUL 03/2018 e-ProcV2;338;501;404;39;146;2523
10 - SÃO MIGUEL DO OESTE
SCSMO01F - Juízo Federal da 1ª VF de São Miguel do Oeste;107;83;90;15;87;1011
SCSMO01S - Juízo Substituto da 1ª VF de São Miguel do Oeste;107;74;97;13;71;989
Total 10 - SÃO MIGUEL DO OESTE 03/2018 e-ProcV2;214;157;187;28;158;2000
11 - CAÇADOR
SCCAC01F - Juízo Federal da 1ª VF de Caçador;125;73;49;24;243;1138
SCCAC01S - Juízo Substituto da 1ª VF de Caçador;119;58;75;21;243;1118
Total 11 - CAÇADOR 03/2018 e-ProcV2;244;131;124;45;486;2256
12 - CONCÓRDIA
SCCON01F - Juízo Federal da 1ª VF de Concórdia;66;76;64;2;54;434
SCCON01S - Juízo Substituto da 1ª VF de Concórdia;52;55;59;4;61;451
Total 12 - CONCÓRDIA 03/2018 e-ProcV2;118;131;123;6;115;885
13 - RIO DO SUL
SCRSL01F - Juízo Federal da 1ª VF de Rio do Sul;90;65;50;17;137;492
SCRSL01S - Juízo Substituto da 1ª VF de Rio do Sul;83;63;38;2;166;528
SCRSLUI02F - Juízo Federal da 2ª Unidade de Apoio Itinerante em Rio do Sul;0;12;36;0;2;247
SCRSLUI02S - Juízo Substituto da 2ª Unidade de Apoio Itinerante em Rio do Sul;0;19;35;0;4;239
SCRSLUI01F - Juízo Federal da 1ª Unidade de Apoio Itinerante em Rio do Sul;0;14;30;0;19;266
SCRSLUI01S - Juízo Substituto da 1ª Unidade de Apoio Itinerante em Rio do Sul;0;16;23;0;34;260
Total 13 - RIO DO SUL 03/2018 e-ProcV2;173;189;212;19;362;2032
14 - MAFRA
SCMFA01F - Juízo Federal da 1ª VF de Mafra;44;44;53;18;47;472
SCMFA01S - Juízo Substituto da 1ª VF de Mafra;47;42;57;13;78;473
Total 14 - MAFRA 03/2018 e-ProcV2;91;86;110;31;125;945
15 - BRUSQUE
SCBQE01F - Juízo Federal da 1ª VF de Brusque;87;85;115;11;3;614
SCBQE01S - Juízo Substituto da 1ª VF de Brusque;92;83;77;8;16;567
Total 15 - BRUSQUE 03/2018 e-ProcV2;179;168;192;19;19;1181
16 - LAGUNA
SCLGA01F - Juízo Federal da 1ª VF de Laguna;101;141;129;3;19;790
SCLGA01S - Juízo Substituto da 1ª VF de Laguna;105;143;117;3;13;752
Total 16 - LAGUNA 03/2018 e-ProcV2;206;284;246;6;32;1542
19 - VIDEIRA - CAÇADOR
SCCACUI01F - Juízo Federal da 1ª Unidade de Apoio Itinerante em Caçador;0;8;22;1;28;166
SCCACUI01S - Juízo Substituto da 1ª Unidade de Apoio Itinerante em Caçador;0;5;22;1;21;160
SCCACUI02F - Juízo Federal da 2ª Unidade de Apoio Itinerante em Caçador;0;7;20;1;6;165
SCCACUI02S - Juízo Substituto da 2ª Unidade de Apoio Itinerante em Caçador;0;13;11;1;13;144
Total 19 - VIDEIRA - CAÇADOR 03/2018 e-ProcV2;0;33;75;4;68;635
Total 03/2018 e-ProcV2;6880;6503;6316;1695;4574;54209
04/2018
00 - FLORIANÓPOLIS
SCFLP02F - Juízo Federal da 2ª VF de Florianópolis;10;28;26;29;39;265
SCFLP02S - Juízo Substituto da 2ª VF de Florianópolis;13;24;15;54;85;266
SCFLP03F - Juízo Federal da 3ª VF de Florianópolis;13;19;26;57;23;265
SCFLP03S - Juízo Substituto da 3ª VF de Florianópolis;11;31;30;48;25;260
SCFLP04F - Juízo Federal da 4ª VF de Florianópolis;15;19;31;26;21;338
SCFLP04S - Juízo Substituto da 4ª VF de Florianópolis;11;15;27;36;26;339
SCFLP08F - Juízo Federal da 8ª VF de Florianópolis;128;119;120;2;57;607
SCFLP08S - Juízo Substituto da 8ª VF de Florianópolis;115;131;121;0;52;626
SCFLPCEMA - CENTRAL DE MANDADOS - FLORIANÓPOLIS;0;1;0;0;0;1
SCFLP05F - Juízo Federal da 5ª VF de Florianópolis;117;98;117;148;186;923
SCFLP05S - Juízo Substituto da 5ª VF de Florianópolis;125;86;76;155;132;880
SCFLPTR01B - Gab. Juiz Federal EDVALDO MENDES DA SILVA (SC-1B);0;0;0;0;0;1
SCFLPTR02A - Gab. Juiz Federal JAIRO GILBERTO SCHAFER (SC-2A);1;0;0;0;0;0
SCFLPTRPR2 - Gabinete de Admissibilidade de Santa Catarina - Juízo Previdenciário;0;0;0;0;0;1
SCFLPCEJUA - JUÍZO A DO CEJUSCON DE FLORIANÓPOLIS;0;1;0;0;0;633
Total 00 - FLORIANÓPOLIS 04/2018 e-ProcV2;559;572;589;555;646;5405
01 - JOINVILLE
SCJOI04F - Juízo Federal da 4ª VF de Joinville;202;247;181;53;191;2194
SCJOI04S - Juízo Substituto da 4ª VF de Joinville;191;235;135;100;179;2294
SCJOI03F - Juízo Federal da 3ª VF de Joinville;202;289;196;27;11;1409
SCJOI03S - Juízo Substituto da 3ª VF de Joinville;202;266;211;39;21;1481
SCJOICEMA - CENTRAL DE MANDADOS - JOINVILLE;1;1;0;0;0;1
SCJOI06S - Juízo Substituto da 6ª VF de Joinville;0;0;0;1;0;1
Total 01 - JOINVILLE 04/2018 e-ProcV2;798;1038;723;220;402;7380
02 - CHAPECÓ
SCCHA01F - Juízo Federal da 1ª VF de Chapecó;6;7;8;19;13;106
SCCHA01S - Juízo Substituto da 1ª VF de Chapecó;4;1;8;20;16;116
SCCHA02F - Juízo Federal da 2ª VF de Chapecó;3;5;10;25;29;151
SCCHA02S - Juízo Substituto da 2ª VF de Chapecó;5;8;5;20;10;118
SCCHA03F - Juízo Federal da 3ª VF de Chapecó;211;209;187;21;114;1121
SCCHA03S - Juízo Substituto da 3ª VF de Chapecó;207;201;161;16;129;1153
SCCHACEMA - CENTRAL DE MANDADOS - CHAPECÓ;1;13;0;0;0;1
SCCHACEJUA - JUÍZO A DO CEJUSCON DE CHAPECÓ;0;0;53;6;9;52
Total 02 - CHAPECÓ 04/2018 e-ProcV2;437;444;432;127;320;2818
03 - JOAÇABA
SCJOA01F - Juízo Federal da 1ª VF de Joaçaba;118;129;89;54;67;1076
SCJOA01S - Juízo Substituto da 1ª VF de Joaçaba;122;121;107;64;66;1110
Total 03 - JOAÇABA 04/2018 e-ProcV2;240;250;196;118;133;2186
04 - CRICIÚMA
SCCRI02F - Juízo Federal da 2ª VF de Criciúma;134;54;166;0;67;801
SCCRI02S - Juízo Substituto da 2ª VF de Criciúma;140;68;152;3;83;817
SCCRI03F - Juízo Federal da 3ª VF de Criciúma;142;119;156;0;62;795
SCCRI03S - Juízo Substituto da 3ª VF de Criciúma;155;117;162;3;60;808
SCCRICEMA - CENTRAL DE MANDADOS - CRICIÚMA;0;1;0;0;0;1
SCCRI04F - Juízo Federal da 4ª VF de Criciúma;30;26;32;15;33;438
SCCRI04S - Juízo Substituto da 4ª VF de Criciúma;27;23;23;21;35;463
SCCRICEJUA - JUÍZO A DO CEJUSCON DE CRICIÚMA;1;0;0;0;0;0
Total 04 - CRICIÚMA 04/2018 e-ProcV2;629;408;691;42;340;4123
05 - BLUMENAU
SCBLU01F - Juízo Federal da 1ª VF de Blumenau;15;25;31;56;39;345
SCBLU01S - Juízo Substituto da 1ª VF de Blumenau;20;26;23;61;16;402
SCBLU03F - Juízo Federal da 3ª VF de Blumenau;152;191;162;6;61;1055
SCBLU03S - Juízo Substituto da 3ª VF de Blumenau;153;232;202;3;97;1118
SCBLU02F - Juízo Federal da 2ª VF de Blumenau;27;45;49;96;15;449
SCBLU02S - Juízo Substituto da 2ª VF de Blumenau;17;46;50;95;29;424
SCBLU04F - Juízo Federal da 4ª VF de Blumenau;154;190;105;4;30;969
SCBLU04S - Juízo Substituto da 4ª VF de Blumenau;153;201;132;5;21;984
Total 05 - BLUMENAU 04/2018 e-ProcV2;691;956;754;326;308;5746
06 - LAGES
SCLAG01F - Juízo Federal da 1ª VF de Lages;2;9;14;1;5;80
SCLAG01S - Juízo Substituto da 1ª VF de Lages;4;13;14;3;7;66
SCLAG02F - Juízo Federal da 2ª VF de Lages;221;53;211;162;176;2276
SCLAG02S - Juízo Substituto da 2ª VF de Lages;222;37;193;167;160;2293
SCLAGCEMA - CENTRAL DE MANDADOS - LAGES;45;63;0;0;0;34
SCLAGCEJUA - JUÍZO A DO CEJUSCON DE LAGES;0;0;0;0;0;142
Total 06 - LAGES 04/2018 e-ProcV2;494;175;432;333;348;4891
07 - TUBARÃO
SCTUB02F - Juízo Federal da 2ª VF de Tubarão;272;214;152;16;115;1605
SCTUB02S - Juízo Substituto da 2ª VF de Tubarão;269;208;172;28;154;1678
Total 07 - TUBARÃO 04/2018 e-ProcV2;541;422;324;44;269;3283
08 - ITAJAÍ
SCITA02F - Juízo Federal da 2ª VF de Itajaí;22;14;42;21;25;226
SCITA02S - Juízo Substituto da 2ª VF de Itajaí;15;12;27;10;36;206
SCITA03F - Juízo Federal da 3ª VF de Itajaí;24;13;20;10;12;176
SCITA03S - Juízo Substituto da 3ª VF de Itajaí;19;10;24;10;21;173
SCITACEMA - CENTRAL DE MANDADOS - ITAJAÍ;0;6;0;0;0;1
SCITA04F - Juízo Federal da 4ª VF de Itajaí;322;379;185;64;246;2057
SCITA04S - Juízo Substituto da 4ª VF de Itajaí;325;350;347;37;54;2062
Total 08 - ITAJAÍ 04/2018 e-ProcV2;727;784;645;152;394;4901
09 - JARAGUÁ DO SUL
SCJAR01F - Juízo Federal da 1ª VF de Jaraguá do Sul;12;4;16;24;14;265
SCJAR01S - Juízo Substituto da 1ª VF de Jaraguá do Sul;11;4;23;18;20;255
SCJAR02F - Juízo Federal da 2ª VF de Jaraguá do Sul;186;164;164;0;51;998
SCJAR02S - Juízo Substituto da 2ª VF de Jaraguá do Sul;191;165;198;1;92;1051
Total 09 - JARAGUÁ DO SUL 04/2018 e-ProcV2;400;337;401;43;177;2569
10 - SÃO MIGUEL DO OESTE
SCSMO01F - Juízo Federal da 1ª VF de São Miguel do Oeste;105;152;79;23;127;977
SCSMO01S - Juízo Substituto da 1ª VF de São Miguel do Oeste;109;123;71;12;106;992
Total 10 - SÃO MIGUEL DO OESTE 04/2018 e-ProcV2;214;275;150;35;233;1969
11 - CAÇADOR
SCCAC01F - Juízo Federal da 1ª VF de Caçador;102;72;89;24;233;1154
SCCAC01S - Juízo Substituto da 1ª VF de Caçador;110;65;75;16;261;1143
Total 11 - CAÇADOR 04/2018 e-ProcV2;212;137;164;40;494;2297
12 - CONCÓRDIA
SCCON01F - Juízo Federal da 1ª VF de Concórdia;69;55;66;8;55;449
SCCON01S - Juízo Substituto da 1ª VF de Concórdia;56;59;64;5;66;467
Total 12 - CONCÓRDIA 04/2018 e-ProcV2;125;114;130;13;121;916
13 - RIO DO SUL
SCRSL01F - Juízo Federal da 1ª VF de Rio do Sul;87;81;57;9;101;439
SCRSL01S - Juízo Substituto da 1ª VF de Rio do Sul;78;78;73;9;114;472
SCRSLUI02F - Juízo Federal da 2ª Unidade de Apoio Itinerante em Rio do Sul;0;24;25;0;16;250
SCRSLUI02S - Juízo Substituto da 2ª Unidade de Apoio Itinerante em Rio do Sul;0;19;25;0;13;242
SCRSLUI01F - Juízo Federal da 1ª Unidade de Apoio Itinerante em Rio do Sul;0;17;57;0;17;271
SCRSLUI01S - Juízo Substituto da 1ª Unidade de Apoio Itinerante em Rio do Sul;0;18;65;0;26;273
Total 13 - RIO DO SUL 04/2018 e-ProcV2;165;237;302;18;287;1947
14 - MAFRA
SCMFA01F - Juízo Federal da 1ª VF de Mafra;46;59;54;20;60;474
SCMFA01S - Juízo Substituto da 1ª VF de Mafra;48;48;57;12;68;478
Total 14 - MAFRA 04/2018 e-ProcV2;94;107;111;32;128;952
15 - BRUSQUE
SCBQE01F - Juízo Federal da 1ª VF de Brusque;80;114;116;17;0;559
SCBQE01S - Juízo Substituto da 1ª VF de Brusque;84;123;86;22;20;522
Total 15 - BRUSQUE 04/2018 e-ProcV2;164;237;202;39;20;1081
16 - LAGUNA
SCLGA01F - Juízo Federal da 1ª VF de Laguna;73;98;86;20;28;770
SCLGA01S - Juízo Substituto da 1ª VF de Laguna;68;92;81;34;28;725
Total 16 - LAGUNA 04/2018 e-ProcV2;141;190;167;54;56;1495
19 - VIDEIRA - CAÇADOR
SCCACUI01F - Juízo Federal da 1ª Unidade de Apoio Itinerante em Caçador;0;7;37;0;13;172
SCCACUI01S - Juízo Substituto da 1ª Unidade de Apoio Itinerante em Caçador;0;5;23;0;23;168
SCCACUI02F - Juízo Federal da 2ª Unidade de Apoio Itinerante em Caçador;0;14;33;0;6;165
SCCACUI02S - Juízo Substituto da 2ª Unidade de Apoio Itinerante em Caçador;0;12;33;1;10;149
Total 19 - VIDEIRA - CAÇADOR 04/2018 e-ProcV2;0;38;126;1;52;654
Total 04/2018 e-ProcV2;6631;6721;6539;2192;4728;54613
05/2018
00 - FLORIANÓPOLIS
SCFLP02F - Juízo Federal da 2ª VF de Florianópolis;20;35;12;30;34;248
SCFLP02S - Juízo Substituto da 2ª VF de Florianópolis;16;15;22;10;76;265
SCFLP03F - Juízo Federal da 3ª VF de Florianópolis;14;23;11;51;28;255
SCFLP03S - Juízo Substituto da 3ª VF de Florianópolis;18;43;18;46;20;244
SCFLP04F - Juízo Federal da 4ª VF de Florianópolis;20;34;31;21;16;323
SCFLP04S - Juízo Substituto da 4ª VF de Florianópolis;23;20;35;42;19;347
SCFLP08F - Juízo Federal da 8ª VF de Florianópolis;119;102;91;0;74;665
SCFLP08S - Juízo Substituto da 8ª VF de Florianópolis;124;133;95;0;58;646
SCFLPCEMA - CENTRAL DE MANDADOS - FLORIANÓPOLIS;0;0;0;0;0;1
SCFLP05F - Juízo Federal da 5ª VF de Florianópolis;138;91;150;161;121;938
SCFLP05S - Juízo Substituto da 5ª VF de Florianópolis;130;92;124;159;108;935
SCFLPTR01B - Gab. Juiz Federal EDVALDO MENDES DA SILVA (SC-1B);0;0;0;1;0;1
SCFLPTRPR2 - Gabinete de Admissibilidade de Santa Catarina - Juízo Previdenciário;0;0;0;0;0;1
SCFLPCEJUA - JUÍZO A DO CEJUSCON DE FLORIANÓPOLIS;0;0;0;0;0;558
Total 00 - FLORIANÓPOLIS 05/2018 e-ProcV2;622;588;589;521;554;5427
01 - JOINVILLE
SCJOI04F - Juízo Federal da 4ª VF de Joinville;208;230;224;18;137;2175
SCJOI04S - Juízo Substituto da 4ª VF de Joinville;191;236;225;56;117;2297
SCJOI03F - Juízo Federal da 3ª VF de Joinville;210;274;158;41;20;1345
SCJOI03S - Juízo Substituto da 3ª VF de Joinville;214;245;157;49;34;1418
SCJOI05F - Juízo Federal da 5ª VF de Joinville;0;0;0;0;0;1
SCJOICEMA - CENTRAL DE MANDADOS - JOINVILLE;0;1;0;0;0;0
SCJOI06S - Juízo Substituto da 6ª VF de Joinville;0;0;0;0;0;1
Total 01 - JOINVILLE 05/2018 e-ProcV2;823;986;764;164;308;7237
02 - CHAPECÓ
SCCHA01F - Juízo Federal da 1ª VF de Chapecó;5;4;10;16;1;112
SCCHA01S - Juízo Substituto da 1ª VF de Chapecó;4;1;11;16;11;129
SCCHA02F - Juízo Federal da 2ª VF de Chapecó;4;11;13;34;21;153
SCCHA02S - Juízo Substituto da 2ª VF de Chapecó;7;8;12;22;6;122
SCCHA03F - Juízo Federal da 3ª VF de Chapecó;215;163;129;18;128;1149
SCCHA03S - Juízo Substituto da 3ª VF de Chapecó;218;163;157;15;110;1155
SCCHACEMA - CENTRAL DE MANDADOS - CHAPECÓ;0;1;0;0;0;0
SCCHACEJUA - JUÍZO A DO CEJUSCON DE CHAPECÓ;0;0;34;0;0;129
Total 02 - CHAPECÓ 05/2018 e-ProcV2;453;351;366;121;277;2949
03 - JOAÇABA
SCJOA01F - Juízo Federal da 1ª VF de Joaçaba;107;63;113;69;85;1121
SCJOA01S - Juízo Substituto da 1ª VF de Joaçaba;121;49;126;68;71;1176
Total 03 - JOAÇABA 05/2018 e-ProcV2;228;112;239;137;156;2297
04 - CRICIÚMA
SCCRI02F - Juízo Federal da 2ª VF de Criciúma;143;58;119;2;57;853
SCCRI02S - Juízo Substituto da 2ª VF de Criciúma;127;48;127;4;66;883
SCCRI03F - Juízo Federal da 3ª VF de Criciúma;132;120;143;12;47;812
SCCRI03S - Juízo Substituto da 3ª VF de Criciúma;142;118;152;15;51;832
SCCRICEMA - CENTRAL DE MANDADOS - CRICIÚMA;0;0;0;0;0;1
SCCRI04F - Juízo Federal da 4ª VF de Criciúma;39;35;38;14;32;441
SCCRI04S - Juízo Substituto da 4ª VF de Criciúma;38;31;38;12;20;456
Total 04 - CRICIÚMA 05/2018 e-ProcV2;621;410;617;59;273;4278
05 - BLUMENAU
SCBLU01F - Juízo Federal da 1ª VF de Blumenau;27;26;40;46;22;343
SCBLU01S - Juízo Substituto da 1ª VF de Blumenau;27;26;31;48;14;396
SCBLU03F - Juízo Federal da 3ª VF de Blumenau;172;139;141;1;74;1077
SCBLU03S - Juízo Substituto da 3ª VF de Blumenau;167;138;157;3;82;1132
SCBLU02F - Juízo Federal da 2ª VF de Blumenau;18;22;19;90;23;435
SCBLU02S - Juízo Substituto da 2ª VF de Blumenau;26;19;37;91;25;427
SCBLU04F - Juízo Federal da 4ª VF de Blumenau;165;107;141;8;52;1050
SCBLU04S - Juízo Substituto da 4ª VF de Blumenau;167;111;111;6;53;1046
Total 05 - BLUMENAU 05/2018 e-ProcV2;769;588;677;293;345;5906
06 - LAGES
SCLAG01F - Juízo Federal da 1ª VF de Lages;10;6;4;1;10;77
SCLAG01S - Juízo Substituto da 1ª VF de Lages;4;7;4;1;5;73
SCLAG02F - Juízo Federal da 2ª VF de Lages;200;451;265;57;147;1967
SCLAG02S - Juízo Substituto da 2ª VF de Lages;202;471;271;62;147;1997
SCLAGCEMA - CENTRAL DE MANDADOS - LAGES;72;82;0;0;0;23
SCLAGCEJUA - JUÍZO A DO CEJUSCON DE LAGES;0;0;0;0;0;200
Total 06 - LAGES 05/2018 e-ProcV2;488;1017;544;121;309;4337
07 - TUBARÃO
SCTUB01F - Juízo Federal da 1ª VF de Tubarão;1;0;0;0;0;1
SCTUB02F - Juízo Federal da 2ª VF de Tubarão;286;184;190;0;143;1724
SCTUB02S - Juízo Substituto da 2ª VF de Tubarão;291;200;181;2;202;1788
Total 07 - TUBARÃO 05/2018 e-ProcV2;578;384;371;2;345;3513
08 - ITAJAÍ
SCITA02F - Juízo Federal da 2ª VF de Itajaí;26;10;19;10;19;233
SCITA02S - Juízo Substituto da 2ª VF de Itajaí;23;19;28;15;26;223
SCITA03F - Juízo Federal da 3ª VF de Itajaí;23;10;24;5;3;200
SCITA03S - Juízo Substituto da 3ª VF de Itajaí;23;17;14;8;22;192
SCITACEMA - CENTRAL DE MANDADOS - ITAJAÍ;1;1;0;0;0;0
SCITA04F - Juízo Federal da 4ª VF de Itajaí;354;207;349;38;87;2206
SCITA04S - Juízo Substituto da 4ª VF de Itajaí;351;223;206;40;75;2179
SCITACEJUA - JUÍZO A DO CEJUSCON DE ITAJAÍ;1;0;0;0;0;1
Total 08 - ITAJAÍ 05/2018 e-ProcV2;802;487;640;116;232;5234
09 - JARAGUÁ DO SUL
SCJAR01F - Juízo Federal da 1ª VF de Jaraguá do Sul;27;5;23;18;9;289
SCJAR01S - Juízo Substituto da 1ª VF de Jaraguá do Sul;27;8;26;20;14;270
SCJAR02F - Juízo Federal da 2ª VF de Jaraguá do Sul;206;143;170;0;52;1080
SCJAR02S - Juízo Substituto da 2ª VF de Jaraguá do Sul;207;155;188;0;64;1111
SCJARCEMA - CENTRAL DE MANDADOS - JARAGUÁ DO SUL;1;1;0;0;0;0
Total 09 - JARAGUÁ DO SUL 05/2018 e-ProcV2;468;312;407;38;139;2750
10 - SÃO MIGUEL DO OESTE
SCSMO01F - Juízo Federal da 1ª VF de São Miguel do Oeste;102;91;66;16;140;998
